Timestamp,Server_Workload,Inlet_Temperature,Outlet_Temperature,Ambient_Temperature,Cooling_Unit_Power_Consumption_kW,Chiller_Usage,AHU_Usage,Total_Energy_Cost,Temperature_Deviation,Cooling_Strategy_Action,Output,Hour,DayOfWeek,Month,Cooling_Strategy_Encoded,Cooling_Efficiency,Cooling_Ratio,Ambient_Inlet_Delta,Energy_per_Workload,Water_Usage_Estimate,Heat_Load_Index,Thermal_Load,Cooling_Load,Total_Cooling_Load,Cooling_Intensity,Cooling_Power_Load,Cooling_Power_Usage
2025-01-07 02:00:00,83.22654954224805,23.950242319263975,29.533129588431738,24.147986749939108,0.89,82.13802306471027,47.458377416780685,0.09,0.15,Increase Chiller,0,2,1,1,2,1.5571521303854148,1.7307380868215105,-0.19774443067513303,0.0010813856805745369,0.2464140691941308,19.93296028933069,1993.296028933069,6836.064245897423,129.59640048149095,1.5571521303854148,74.07162909260077,73.10284052759214
2025-01-07 03:00:00,81.85180349538285,24.79645814423597,28.962707055955743,24.0029556792331,0.91,83.25446415391852,48.43169732907148,0.1,0.0,Boost All,3,3,1,1,0,1.6088363878455267,1.719007737210496,0.7935024650028701,0.0012217201638558973,0.24976339246175555,20.296348194034884,2029.6348194034883,6814.528040039934,131.68616148299,1.6088363878455267,74.4851411807984,75.76156238006585
2025-01-07 04:00:00,71.60007720478305,22.310013863514087,29.042895929178275,24.074288389937195,0.74,65.13149586928364,43.78821626979738,0.07,0.07,Boost All,3,4,1,1,0,1.521223368325943,1.4874205877800748,-1.7642745264231081,0.0009776525634482317,0.19539448760785091,15.973987150673889,1597.3987150673888,4663.420132703717,108.91971213908101,1.521223368325943,52.98405713153946,48.19730694326989
2025-01-07 05:00:00,76.50892506214046,22.05962130969145,25.79957928356872,25.636374503569257,0.81,72.02648231672067,46.541857338527265,0.11,1.64,Eco Mode,4,5,1,1,1,1.5497321130732755,1.5475635242758945,-3.5767531938778063,0.0014377407403504544,0.2229548194893835,16.8775791368238,1687.7579136823801,5510.668738059568,118.56833965524794,1.5497321130732755,61.97222930033378,58.34145067654375
2025-01-07 06:00:00,40.89672352861739,20.043949609671568,25.33251822749839,30.27744790475537,0.62,39.3387373824464,61.78872274069972,0.08,6.28,Maintain,2,6,1,1,3,2.472752067280655,0.6366653169198623,-10.233498295083802,0.0019561468778268583,0.14915743272354623,8.197318656082766,819.7318656082766,1608.8254666947964,101.12746012314612,2.472752067280655,25.355968587742783,24.39001717711677
2025-01-07 07:00:00,94.03089234627262,23.368231528612657,28.218597340851993,28.76991559356621,1.03,92.8665471951292,57.465431720658216,0.14,4.77,Reduce AHU,1,7,1,1,4,1.5987509377602502,1.6160419020345194,-5.401684064953553,0.001488872380319139,0.33111449824412303,21.973356631897506,2197.3356631897504,8732.32430187524,150.33197891578743,1.5987509377602502,96.8518191166608,95.65254361098307
2025-01-07 08:00:00,47.99886286869059,17.184815996901,23.5085209065926,22.963185113943837,0.54,39.21775289861387,44.845436806894824,0.07,1.04,Reduce AHU,1,8,1,1,4,1.7513579057929054,0.8745093105676912,-5.7783691170428355,0.0014583678520286947,0.1176532586958416,8.248516264589314,824.8516264589315,1882.4075433987598,84.06318970550869,1.7513579057929054,25.91938594909292,21.177586565251488
2025-01-07 09:00:00,92.1339362562933,23.789734540606293,32.78551552653632,25.25626673393374,1.03,94.19260899784727,55.21087519355477,0.1,1.26,Maintain,2,9,1,1,3,1.6215901397527315,1.7060516965467607,-1.4665321933274456,0.001085376387658603,0.28619859183382823,21.918418857183593,2191.841885718359,8678.33583322162,149.40348419140204,1.6215901397527315,94.8979543439821,97.0183872677827
2025-01-07 10:00:00,64.00745099624632,22.420145658719708,29.274053955598493,25.211947210405135,0.77,64.28481630068609,50.726402627153725,0.1,1.21,Boost All,3,10,1,1,0,1.7968410761700777,1.2672851159169223,-2.7918015516854275,0.0015623180876792979,0.19489819702500882,14.350563745792066,1435.0563745792065,4114.707229168862,115.01121892783982,1.7968410761700777,49.28573726710967,49.49930855152829
2025-01-07 11:00:00,86.95974146726707,22.751694721210864,27.120022096997836,30.095845807789413,0.94,81.69957395020563,56.40121146322046,0.12,6.1,Eco Mode,4,11,1,1,1,1.5881002116054939,1.4485428660506612,-7.344151086578549,0.0013799488889375423,0.30754798656246735,19.784814908986817,1978.4814908986816,7104.5738286957485,138.10078541342608,1.5881002116054939,81.74215697923104,76.79759951319329
2025-01-07 12:00:00,84.18320251137617,24.455340549239136,27.92550734263673,25.59089880335768,0.89,76.70534741742986,55.18929377162369,0.08,1.59,Increase Chiller,0,12,1,1,2,1.5667572115051414,1.3898591698777956,-1.1355582541185427,0.0009503083354292776,0.23691480695230377,20.587288859412674,2058.7288859412674,6457.3017953469625,131.89464118905354,1.5667572115051414,74.92305023512479,68.26775920151258
2025-01-07 13:00:00,74.47053048147467,22.312721145008933,22.62498218769925,24.154190068227095,0.87,76.91444353559926,50.8162651874045,0.09,0.15,Reduce AHU,1,13,1,1,4,1.715184599626204,1.5135792002495365,-1.8414689232181622,0.00120853172670573,0.23074333060679778,16.61640180154032,1661.6401801540321,5727.859411783507,127.73070872300376,1.715184599626204,64.78936151888296,66.91556587597135
2025-01-07 14:00:00,78.78169014911722,24.11332181546251,27.34832425755854,22.56526505717553,0.83,75.8225861809341,45.39092354842815,0.07,1.43,Increase Chiller,0,14,1,1,2,1.5385999965389228,1.670434936834962,1.5480567582869789,0.0008885313196375118,0.2274677585428023,18.99688247731716,1899.6882477317163,5973.431490811087,121.21350972936224,1.5385999965389228,65.38880282376729,62.932746530175294
2025-01-07 15:00:00,65.69482937040952,21.62840820760459,28.78873347705285,27.259298915733243,0.82,70.25915925738938,50.88718866840216,0.07,3.26,Increase Chiller,0,15,1,1,2,1.8440773382430207,1.3806846028484068,-5.630890708128653,0.0010655328525139116,0.23458794412175052,14.208745867521484,1420.8745867521484,4615.663479122624,121.14634792579155,1.8440773382430207,53.869760083735805,57.61251059105929
2025-01-07 16:00:00,66.9172022367625,20.90836070739625,27.148600803905715,24.613870523836813,0.76,63.503858482224594,49.423817031743454,0.07,0.61,Increase Chiller,0,16,1,1,2,1.687573150874432,1.284883706099718,-3.705509816440564,0.0010460688225766121,0.1905115754466738,13.991290018960136,1399.1290018960135,4249.500540869769,112.92767551396804,1.687573150874432,50.857073699939505,48.262932446490694
2025-01-07 17:00:00,76.52313071062184,22.487257880170382,26.650628154890175,24.81427992654355,0.85,77.97547198133401,45.62611770676491,0.09,0.81,Eco Mode,4,17,1,1,1,1.6152186525181422,1.7090095364559843,-2.327022046373166,0.0011761149601187519,0.23392641594400204,17.207953740877393,1720.7953740877392,5966.927234650054,123.60158968809893,1.6152186525181422,65.04466110402856,66.27915118413391
2025-01-07 18:00:00,82.40119574794822,22.92267623655092,28.74865692952424,24.136832564966525,1.0,92.01347395980572,52.96341846461181,0.1,0.14,Eco Mode,4,18,1,1,1,1.7594027531891088,1.7373023662357319,-1.214156328415605,0.0012135746074888164,0.2760404218794172,18.888559316348736,1888.8559316348735,7582.0202792106875,144.97689242441754,1.7594027531891088,82.40119574794822,92.01347395980572
2025-01-07 19:00:00,63.46632517607132,20.187753154836077,26.70051553470252,19.88284265392472,0.68,61.11121386971613,37.39303412004131,0.1,4.12,Increase Chiller,0,19,1,1,2,1.5520710575948926,1.6342940249041926,0.3049105009113582,0.0015756387052021134,0.1833336416091484,12.812425062990862,1281.2425062990862,3878.504171359844,98.50424798975743,1.5520710575948926,43.1571011197285,41.55562543140697
2025-01-07 20:00:00,72.19878204184006,21.654416602413807,31.40399800676928,24.872145210216452,0.89,81.18886118282822,47.78918438950855,0.12,0.87,Maintain,2,20,1,1,3,1.786429634106055,1.6988961105131561,-3.217728607802645,0.0016620778764436868,0.24356658354848465,15.634225045208773,1563.4225045208773,5861.736892764224,128.97804557233678,1.786429634106055,64.25691601723766,72.25808645271712
2025-01-07 21:00:00,88.0540705262114,23.615568827664323,24.919033952807226,22.591079034148088,0.96,89.80482026126995,48.13416288068156,0.11,1.41,Boost All,3,21,1,1,0,1.56652589427271,1.8657189202223317,1.024489793516235,0.0012492324101930467,0.2694144607838099,20.79446963067754,2079.446963067754,7907.679976879604,137.9389831419515,1.56652589427271,84.53190770516295,86.21262745081916
2025-01-07 22:00:00,97.52589200914672,23.902695672967425,27.42347635231812,23.27206926336989,1.02,100.0,44.04510440330809,0.11,0.73,Increase Chiller,0,22,1,1,2,1.4769934420369617,2.270399834086657,0.6306264095975358,0.0011279055910791134,0.3,23.311317169293197,2331.1317169293197,9752.589200914672,144.04510440330807,1.4769934420369617,99.47640984932966,102.0
2025-01-07 23:00:00,90.18650270375883,22.941119047917713,29.59484472942354,19.260062329239133,0.99,99.86728307224264,38.89082147579802,0.08,4.74,Increase Chiller,0,23,1,1,2,1.5385683982586569,2.5678881729588166,3.6810567186785796,0.0008870506862399383,0.29960184921672794,20.689792950422838,2068.979295042284,9006.68099481186,138.75810454804065,1.5385683982586569,89.28463767672125,98.86861024152022
2025-01-08 00:00:00,51.42296948632872,19.218704861633135,25.157039480644706,26.710513469025013,0.72,58.82086488526805,49.22832551342437,0.1,2.71,Boost All,3,0,2,1,0,2.1011853142054155,1.1948581040882598,-7.491808607391878,0.0019446562315295643,0.19155467690269687,9.88282873666518,988.2828736665181,3024.7435401546036,108.04919039869242,2.1011853142054155,37.02453803015668,42.35102271739299
2025-01-08 01:00:00,58.23073619218664,21.2226933585938,30.07560231979728,20.937832874484307,0.7,64.59293939514558,36.96508783831395,0.06,3.06,Eco Mode,4,1,2,1,1,1.744062193447321,1.7474038728183885,0.28486048410949394,0.0010303836580665986,0.19377881818543674,12.35813058251947,1235.813058251947,3761.294413796622,101.55802723345953,1.744062193447321,40.76151533453064,45.2150575766019
2025-01-08 02:00:00,36.81830570028365,18.05174007148982,25.430999099487156,19.09603846542096,0.57,45.01091072208093,42.116741550986994,0.06,4.9,Eco Mode,4,2,2,1,1,2.366422035166454,1.0687177591569488,-1.0442983939311397,0.001629624102173546,0.13503273216624279,6.646344843741725,664.6344843741725,1657.225470813751,87.12765227306792,2.366422035166454,20.98643424916168,25.65621911158613
2025-01-08 03:00:00,55.565911994463754,20.43162785383988,20.501489888105212,22.097027240712908,0.69,60.69350968414942,41.388550750461064,0.06,1.9,Boost All,3,3,2,1,0,1.8371345836570943,1.4664323132174661,-1.6653993868730268,0.0010797986889188346,0.18208052905244826,11.353020352301012,1135.3020352301012,3372.49021774458,102.08206043461048,1.8371345836570943,38.340479276179984,41.878521682063095
2025-01-08 04:00:00,37.589239665619594,17.85157492099882,18.05489704270436,25.473055809399295,0.53,32.91705255850064,53.24463563206477,0.05,1.47,Eco Mode,4,4,2,1,1,2.2921901763600094,0.6182228791599541,-7.621480888400473,0.0013301678649159762,0.10108689811666703,6.710271281141888,671.0271281141888,1237.3269777072774,86.16168819056541,2.2921901763600094,19.922297022778388,17.44603785600534
2025-01-08 05:00:00,95.45768764101147,24.520365248474857,32.00353481970643,21.566643639931435,1.02,98.02200516369106,47.63470046926307,0.09,2.43,Reduce AHU,1,5,2,1,4,1.5258771473162998,2.0577856508020957,2.9537216085434217,0.0009428260968947587,0.2940660154910732,23.406573667324256,2340.6573667324255,9356.953950861236,145.65670563295413,1.5258771473162998,97.3668413938317,99.98244526696489
2025-01-08 06:00:00,39.15451000854041,20.080455680354284,23.57293697655242,26.80504287780736,0.62,44.06383691999294,54.02408439424706,0.07,2.81,Eco Mode,4,6,2,1,1,2.5051499504832275,0.8156331865395212,-6.724587197453076,0.0017877888957604797,0.14412207801017357,7.86240402912484,786.240402912484,1725.297943698556,98.08792131423999,2.5051499504832275,24.275796205295055,27.319578890395622
2025-01-08 07:00:00,79.59508799143025,22.157579327049877,25.69518537100488,25.32668913328582,0.93,85.65589651955804,48.185034468173576,0.1,1.33,Reduce AHU,1,7,2,1,4,1.6815224743594652,1.777645189783748,-3.1691098062359444,0.0012563589194650778,0.26116511714789326,17.636344762136307,1763.6344762136307,6817.788620459066,133.8409309877316,1.6815224743594652,74.02343183203014,79.65998376318898
2025-01-08 08:00:00,75.67458036777332,22.0303663062597,26.263195997786752,23.52589346803973,0.78,66.51827047474401,48.67796424895622,0.09,0.47,Reduce AHU,1,8,2,1,4,1.5222579714561535,1.3664965274235725,-1.4955271617800285,0.0011893029121972426,0.19955481142423204,16.67138725574535,1667.138725574535,5033.742204966299,115.19623472370023,1.5222579714561535,59.02617268686319,51.884250970300336
2025-01-08 09:00:00,60.14016938572976,19.484390688267805,24.689731627177615,22.30024660289235,0.65,53.68088693876128,44.61316497420249,0.07,1.7,Boost All,3,9,2,1,0,1.6344159200501247,1.2032521289747111,-2.815855914624546,0.0011639474838702787,0.16104266081628385,11.717945563701614,1171.7945563701614,3228.377633273312,98.29405191296377,1.6344159200501247,39.09111010072435,34.892576510194836
2025-01-08 10:00:00,77.6487134451233,22.027914393190304,27.647742958832573,27.63358549852131,0.85,74.27757263202352,50.42035752731401,0.07,3.63,Eco Mode,4,10,2,1,1,1.605923949294297,1.4731662923774222,-5.605671105331005,0.0009014959294589626,0.25217516861842965,17.104392125105413,1710.4392125105412,5767.557952703328,124.69793015933753,1.605923949294297,66.00140642835481,63.13593673721999
2025-01-08 11:00:00,17.89482688496239,16.693880348603038,20.998658505701545,22.37049757458671,0.4,21.729537830906644,44.37732290421885,0.03,1.63,Reduce AHU,1,11,2,1,4,3.6941881285529012,0.4896540827429404,-5.676617225983673,0.0016764620589175925,0.06518861349271993,2.9873409887652698,298.73409887652696,388.8463177743156,66.1068607351255,3.6941881285529012,7.157930753984957,8.691815132362658
2025-01-08 12:00:00,71.02604018139378,21.20706569400718,29.042418609604415,28.61858150585999,0.86,68.23079902431704,61.97206243889656,0.09,4.62,Maintain,2,12,2,1,3,1.8331707539589293,1.1009928544914676,-7.411515811852809,0.0012671408754170675,0.24172720319486765,15.062539001120117,1506.2539001120117,4846.163473109746,130.2028614632136,1.8331707539589293,61.082394555998654,58.67848716091265
2025-01-08 13:00:00,70.23260655037598,19.89288515604753,25.66756562118197,18.0,0.73,70.87810257908424,31.695336276011496,0.1,6.0,Increase Chiller,0,13,2,1,2,1.46048171116988,2.236231214763822,1.8928851560475302,0.0014238400578858285,0.21263430773725273,13.97129176316501,1397.129176316501,4977.953891474012,102.57343885509573,1.46048171116988,51.26980278177446,51.7410148827315
2025-01-08 14:00:00,10.0,15.99045573830702,21.94902893034315,19.653173254512293,0.37,20.0,41.37299531490593,0.05,4.35,Maintain,2,14,2,1,3,6.137298917760702,0.48340709596598325,-3.662717516205273,0.004999999500000051,0.06,1.599045573830702,159.9045573830702,200.0,61.37299531490593,6.137298917760702,3.7,7.4
2025-01-08 15:00:00,100.0,25.951837242625466,34.198234503177346,25.11451840404529,1.05,100.0,50.956015009089406,0.14,1.11,Maintain,2,15,2,1,3,1.5095601349952927,1.9624768149488425,0.8373188385801775,0.0013999999860000003,0.3017177760606793,25.951837242625466,2595.1837242625465,10000.0,150.9560150090894,1.5095601349952927,105.0,105.0
2025-01-08 16:00:00,88.10890939455808,23.6430055550536,29.722577107770277,26.259787433177276,0.9,80.89243171556804,49.87582371143092,0.08,2.26,Maintain,2,16,2,1,3,1.4841660717560714,1.6218765741437153,-2.6167818781236782,0.0009079671924411982,0.25796338548386766,20.83159434265251,2083.159434265251,7127.343936732461,130.76825542699896,1.4841660717560714,79.29801845510228,72.80318854401123
2025-01-08 17:00:00,62.7905929579303,20.899617878163905,27.053339513232324,24.21594137108543,0.73,63.944036078997534,43.558351522050295,0.1,0.22,Maintain,2,17,2,1,3,1.7120778897723827,1.4680085994213743,-3.3163234929215264,0.0015925952232112984,0.1918321082369926,13.122993991640726,1312.2993991640726,4015.0839415235437,107.50238760104783,1.7120778897723827,45.83713285928912,46.6791463376682
2025-01-08 18:00:00,65.00083378312384,22.049906848310243,24.593205638044708,19.215626091914736,0.64,55.62277838845055,39.83149695291273,0.07,4.78,Increase Chiller,0,18,2,1,2,1.4685084531582981,1.3964520855882867,2.8342807563955077,0.0010769092463743881,0.16686833516535166,14.332623299803782,1433.2623299803781,3615.5269725832068,95.45427534136329,1.4685084531582981,41.600533621199254,35.59857816860835
2025-01-08 19:00:00,47.01443505294233,19.706292371908063,23.5146945351048,24.627611471845835,0.63,46.709520417004725,51.1975045021596,0.07,0.63,Increase Chiller,0,19,2,1,2,2.082488553279944,0.9123397704412461,-4.921319099937772,0.0014889043850525813,0.14012856125101417,9.264802028533644,926.4802028533645,2196.0217139993524,97.90702491916433,2.082488553279944,29.61909408335367,29.426997862712977
2025-01-08 20:00:00,38.61621923223048,19.513986245423546,22.097002210155583,24.96700283773045,0.52,32.96188755275839,50.52407568179403,0.05,0.97,Reduce AHU,1,20,2,1,4,2.161940312451193,0.6523996026756875,-5.453016592306906,0.0012947926984906777,0.09888566265827517,7.535563709480057,753.5563709480057,1272.863476045447,83.48596323455243,2.161940312451193,20.080434000759848,17.140181527434365
2025-01-08 21:00:00,51.07314211967018,18.656078419124075,24.564160571363143,24.28715386029638,0.62,47.89915995420015,48.167482416490664,0.06,0.29,Increase Chiller,0,21,2,1,2,1.8809620184447187,0.9944293651389177,-5.631075441172307,0.0011747857354189692,0.14369747986260045,9.528245444956356,952.8245444956357,2446.360603753679,96.06664237069081,1.8809620184447187,31.66534811419551,29.697479171604094
2025-01-08 22:00:00,48.99040711230647,20.870735401624653,25.482067691764847,24.583970189847292,0.69,53.862259216211214,52.251660784230275,0.08,0.58,Eco Mode,4,22,2,1,1,2.1660142074584083,1.030823850897447,-3.713234788222639,0.0016329727202232447,0.16158677764863363,10.22465824058819,1022.4658240588188,2638.7340069907686,106.11392000044148,2.1660142074584083,33.803380907491466,37.16495885918574
2025-01-08 23:00:00,83.06648909009536,21.540361261342273,24.838307438794,23.922138970783895,0.95,87.55834377947436,49.68762135715556,0.09,0.08,Boost All,3,23,2,1,0,1.6522422578318952,1.7621761643192213,-2.3817777094416215,0.0010834693978568786,0.26267503133842307,17.892821837120007,1789.2821837120007,7273.164208304525,137.2459651366299,1.6522422578318952,78.91316463559059,83.18042659050063
2025-01-09 00:00:00,70.54789696481596,20.918161756573788,26.49083347187567,28.64331499219612,0.92,77.87086892848667,59.34697765294744,0.1,4.64,Eco Mode,4,0,3,1,1,1.9450309724305062,1.3121286154071006,-7.725153235622333,0.0014174766773330733,0.2761688224188342,14.757323202961214,1475.7323202961213,5493.626037727567,137.21784658143412,1.9450309724305062,64.9040652076307,71.64119941420775
2025-01-09 01:00:00,43.92164870432423,17.602240495976762,22.0304741616739,24.441544627357363,0.54,39.53965737046721,45.18461699672264,0.05,0.44,Reduce AHU,1,1,3,1,4,1.9289866145179988,0.8750689753166693,-6.839304131380601,0.0011383907557342351,0.11861897211140164,7.731194234733212,773.1194234733211,1736.646940915005,84.72427436718985,1.9289866145179988,23.717690300335082,21.351414980052294
2025-01-09 02:00:00,93.70305695537544,23.05338979949125,27.84011770984166,20.343371635427253,0.9,87.16530827567524,40.8725789137169,0.12,3.66,Reduce AHU,1,2,3,1,4,1.366421651365616,2.132610871632853,2.710018164063996,0.0012806412364594125,0.2614959248270257,21.601730973962,2160.1730973962,8167.655845888456,128.03788718939214,1.366421651365616,84.3327512598379,78.44877744810772
2025-01-09 03:00:00,57.033123056932155,19.124028095033133,24.82261257676183,28.32274756923268,0.66,47.65108954929397,56.701693908366835,0.09,4.32,Reduce AHU,1,3,3,1,4,1.829687312122211,0.8403821019160158,-9.198719474199546,0.0015780303374256569,0.1667031499435627,10.907030476882523,1090.7030476882524,2717.690454061777,104.3527834576608,1.829687312122211,37.641861217575226,31.449719102534022
2025-01-09 04:00:00,30.2443490418282,17.610133561853313,21.006990442306098,24.74980578988954,0.56,38.47536321820975,50.46406580016625,0.05,0.75,Increase Chiller,0,4,3,1,2,2.94069566366518,0.7624308871215071,-7.1396722280362255,0.0016532013394518171,0.11542608965462925,5.326070261179049,532.6070261179049,1163.6623146826541,88.939429018376,2.94069566366518,16.936835463423794,21.546203402197463
2025-01-09 05:00:00,76.9516267015947,22.800782114507776,28.686506722715833,24.770831726857715,0.91,82.57064785207298,49.48701291202256,0.08,0.77,Maintain,2,5,3,1,3,1.7161126373595714,1.668531627284405,-1.9700496123499391,0.0010396141366915117,0.24771194355621895,17.545572737799997,1754.5572737799996,6353.945670021552,132.05766076409554,1.7161126373595714,70.02598029845119,75.13928954538642
2025-01-09 06:00:00,52.68476059606398,20.611139458406424,28.15297497618003,25.61881191072776,0.62,46.075326325815354,50.27109612376232,0.08,1.62,Maintain,2,6,3,1,3,1.8287341449557895,0.9165371150023361,-5.007672452321337,0.0015184656355354319,0.1425027730856085,10.858929479782303,1085.8929479782303,2427.467536861106,96.34642244957767,1.8287341449557895,32.66455156955967,28.56670232200552
2025-01-09 07:00:00,50.14464390592905,19.75086304283876,29.247390192637003,25.122376012791964,0.75,59.71409906380883,53.97366423177949,0.08,1.12,Eco Mode,4,7,3,1,1,2.2671964974298984,1.1063561981084324,-5.371512969953205,0.0015953847145608342,0.1802384331940605,9.90399994117924,990.3999941179239,2994.342233718065,113.68776329558833,2.2671964974298984,37.60848292944679,44.78557429785663
2025-01-09 08:00:00,82.51995345902509,24.106376360692412,31.67042669921719,18.0,0.82,78.65828797886206,38.46767857498536,0.07,6.0,Boost All,3,8,3,1,0,1.4193653804305697,2.044788998138888,6.106376360692412,0.0008482796731881159,0.2359748639365862,19.892570553500803,1989.2570553500805,6490.8782631822905,117.12596655384742,1.4193653804305697,67.66636183640057,64.49979614266688
2025-01-09 09:00:00,77.13324928134655,22.996565675287208,28.070285969434604,23.88810455608519,0.91,84.8909125902003,46.56855755171434,0.12,0.11,Eco Mode,4,9,3,1,1,1.7043164868900387,1.8229233463588748,-0.8915388807979809,0.0015557492982895872,0.2546727377706009,17.73799832846786,1773.7998328467859,6547.91192254092,131.45947014191464,1.7043164868900387,70.19125684602537,77.25073045708227
2025-01-09 10:00:00,49.64321122507688,21.42824541032147,22.434180351744526,29.032358527582904,0.64,44.789185732834135,55.399127865958185,0.09,5.03,Reduce AHU,1,10,3,1,4,2.0181674212488403,0.8084817694733883,-7.604113117261434,0.0018129366728315216,0.16145846545349563,10.63766913087373,1063.766913087373,2223.4790079342847,100.18831359879232,2.0181674212488403,31.771655184049205,28.665078869013847
2025-01-09 11:00:00,96.02590252454718,22.294264510997372,26.954930698327924,27.081359839752473,1.08,100.0,56.2483226961035,0.1,3.08,Reduce AHU,1,11,3,1,4,1.6271476441371013,1.7778307588378375,-4.7870953287551,0.0010413856712573075,0.33122039759628713,21.40826870789505,2140.826870789505,9602.590252454718,156.24832269610351,1.6271476441371013,103.70797472651095,108.0
2025-01-09 12:00:00,51.213038530842056,20.0133327211514,25.62541020745126,23.0987745311653,0.64,50.045252894833034,48.526287623829,0.06,0.9,Increase Chiller,0,12,3,1,2,1.9247352123925245,1.0313018842792387,-3.0854418100139007,0.0011715766248138067,0.1501357586844991,10.249435797788887,1024.9435797788888,2562.969464788819,98.57154051866203,1.9247352123925245,32.77634465973892,32.02896185269314
2025-01-09 13:00:00,67.2288820635739,20.190241362410028,24.628025484683967,24.40037616813652,0.77,67.74947200973115,46.03347862750614,0.09,0.4,Maintain,2,13,3,1,3,1.692471233378075,1.4717434475504905,-4.210134805726494,0.0013387103265555217,0.20324841602919344,13.573673553885556,1357.3673553885556,4554.721263611616,113.78295063723729,1.692471233378075,51.76623918895191,52.16709344749299
2025-01-09 14:00:00,61.96092424585385,22.013941786949143,22.73578430813712,23.535475782741717,0.75,64.08891115938907,47.21689522871514,0.11,0.46,Boost All,3,14,3,1,0,1.796387093098683,1.35733002967724,-1.5215339957925735,0.0017753124176815083,0.19226673347816722,13.640041794137924,1364.0041794137924,3971.008169346164,111.3058063881042,1.796387093098683,46.47069318439039,48.066683369541806
2025-01-09 15:00:00,68.54519014835425,19.43849289028323,22.83339083727367,20.93884721974371,0.78,71.5830144331405,41.558900827843075,0.1,3.06,Boost All,3,15,3,1,0,1.6506178386184294,1.7224472082941875,-1.5003543294604818,0.001458891547673523,0.21474904329942152,13.324151913618962,1332.4151913618962,4906.6713357120025,113.14191526098358,1.6506178386184294,53.465248315716316,55.8347512578496
2025-01-09 16:00:00,15.613282135347582,16.54905498951205,19.03104420382576,25.39019897102734,0.42,20.0,51.153116525751415,0.04,1.39,Maintain,2,16,3,1,3,4.557216820379361,0.39098301271533714,-8.841143981515287,0.0025619211317216353,0.06117059691308202,2.583850646246333,258.3850646246333,312.26564270695167,71.15311652575141,4.557216820379361,6.557578496845984,8.4
2025-01-09 17:00:00,36.30793147786288,17.109384279250417,20.60283705947108,29.555139673717996,0.65,42.5986974456154,60.96822551324527,0.07,5.56,Eco Mode,4,17,3,1,1,2.8524599416947227,0.6987032407177022,-12.445755394467579,0.0019279533485603826,0.156902544854331,6.2120635203944845,621.2063520394485,1546.6705879016165,103.56692295886067,2.8524599416947227,23.60015546061087,27.689153339650012
2025-01-09 18:00:00,66.79901408600833,18.81139506644658,19.70608331732443,18.768282579338955,0.8,75.08913949735675,39.33054909917946,0.07,5.23,Reduce AHU,1,18,3,1,4,1.7128948450693922,1.909181013436253,0.043112487107624275,0.001047919642376017,0.22526741849207027,12.565826440210326,1256.5826440210326,5015.880486990178,114.41968859653622,1.7128948450693922,53.439211268806666,60.071311597885405
2025-01-09 19:00:00,93.90238111136198,25.89352136426404,33.8963289652257,22.75198480542139,1.02,100.0,44.99179087812495,0.14,1.25,Maintain,2,19,3,1,3,1.5440693581785214,2.2226276355225605,3.141536558842649,0.0014909099945299507,0.3,24.314633114623152,2431.4633114623152,9390.238111136197,144.99179087812496,1.5440693581785214,95.78042873358922,102.0
2025-01-09 20:00:00,48.857768557442654,20.84478844311859,23.000311859535632,19.825478310298863,0.58,45.34297347510408,43.84829357620079,0.06,4.17,Eco Mode,4,20,3,1,1,1.8255288331662716,1.0340875035927748,1.0193101328197258,0.001228054422939985,0.13602892042531226,10.184298493827434,1018.4298493827433,2215.3565037528965,89.19126705130486,1.8255288331662716,28.337505763316738,26.298924615560367
2025-01-09 21:00:00,68.39579072470494,22.238184345939192,28.672829218847767,20.872054177161328,0.71,64.08777763489816,38.60608850918726,0.1,3.13,Reduce AHU,1,21,3,1,4,1.5014646889012009,1.660043232807791,1.3661301687778646,0.001462078257716541,0.1922633329046945,15.209982026222663,1520.9982026222663,4383.33422712792,102.69386614408542,1.5014646889012009,48.5610114145405,45.50232212077769
2025-01-09 22:00:00,72.85882988108627,23.15718767220682,29.18662032172469,19.363536011412712,0.73,63.99962574114036,43.2332409590945,0.1,4.64,Maintain,2,22,3,1,3,1.4717895607637579,1.4803337163956882,3.793651660794108,0.00137251721981665,0.1919988772234211,16.872055971337048,1687.2055971337047,4662.937844326935,107.23286670023487,1.4717895607637579,53.18694581319297,46.719726791032464
2025-01-09 23:00:00,82.0257371794372,24.05854748931707,31.516676861804054,22.776499327501504,0.89,83.37898080557957,44.52231963667574,0.1,1.22,Eco Mode,4,23,3,1,1,1.5592825286431684,1.8727456164289704,1.2820481618155668,0.0012191295344546953,0.25013694241673873,19.73420093277731,1973.4200932777308,6839.222365847809,127.90130044225532,1.5592825286431684,73.00290608969911,74.20729291696583
2025-01-10 00:00:00,83.43087919164026,22.91360913652772,29.028710248455575,22.403401089046344,0.93,85.81732237840309,48.38870001446496,0.12,1.6,Maintain,2,0,4,1,3,1.6085893147069477,1.773499196697789,0.5102080474813775,0.0014383163610926875,0.2574519671352093,19.117025557141087,1911.7025557141087,7159.8146559025945,134.20602239286805,1.6085893147069477,77.59071764822545,79.81010981191488
